scet,name,value,unit
2025-351T13:35:36,AvgAmps,0013.0,I
2025-351T13:35:36,Avg_kVA,02.9420,S
2025-351T13:35:36,MinVin,240.6,U
2025-351T13:35:36,MaxVin,241.4,U
2025-351T13:35:36,MinVout,226.5,U
2025-351T13:35:36,MaxVout,226.7,U
2025-351T13:35:36,MinAmps,0011.0,I
2025-351T13:35:36,MaxAmps,0013.0,I
2025-351T13:35:36,Avg_kW,-005.539,P
2025-351T13:35:36,TempC,019,
2025-351T13:35:36,PSats,0000,
2025-351T13:35:36,NSats,0000,
2025-351T13:35:36,SF,0000,
2025-351T13:35:36,GDE,0000,
2025-351T13:35:36,Date,18/12/2025,
2025-351T13:35:37,AvgVin,242.8,U
2025-351T13:35:37,AvgVout,226.6,U
2025-351T13:35:37,AvgAmps,0013.0,I
2025-351T13:35:37,Avg_kVA,02.9231,S
2025-351T13:35:37,MinVin,242.4,U
2025-351T13:35:37,MaxVin,243.1,U
2025-351T13:35:37,MinVout,226.6,U
2025-351T13:35:37,MaxVout,226.7,U
2025-351T13:35:37,MinAmps,0011.0,I
2025-351T13:35:37,MaxAmps,0013.0,I
2025-351T13:35:37,Avg_kW,-004.269,P
2025-351T13:35:37,TempC,019,
2025-351T13:35:37,PSats,0000,
2025-351T13:35:37,NSats,0000,
2025-351T13:35:37,SF,0000,
2025-351T13:35:37,GDE,0000,
2025-351T13:35:37,Date,19/12/2025,
2025-351T13:35:38,AvgVin,242.3,U
2025-351T13:35:38,AvgVout,226.6,U
2025-351T13:35:38,AvgAmps,0013.0,I
2025-351T13:35:38,Avg_kVA,02.9269,S
2025-351T13:35:38,MinVin,242.1,U
2025-351T13:35:38,MaxVin,242.6,U
2025-351T13:35:38,MinVout,226.5,U
2025-351T13:35:38,MaxVout,226.7,U
2025-351T13:35:38,MinAmps,0011.0,I
2025-351T13:35:38,MaxAmps,0013.0,I
2025-351T13:35:38,Avg_kW,-005.224,P
2025-351T13:35:38,TempC,018,
2025-351T13:35:38,PSats,0000,
2025-351T13:35:38,NSats,0000,
2025-351T13:35:38,SF,0000,
2025-351T13:35:38,GDE,0000,
2025-351T13:35:38,Date,20/12/2025,
2025-351T13:36:36,AvgVin,241.0,U
2025-351T13:36:36,AvgVout,226.6,U
2025-351T13:36:36,AvgAmps,0013.0,I
2025-351T13:36:36,Avg_kVA,02.9458,S
2025-351T13:36:36,MinVin,240.8,U
2025-351T13:36:36,MaxVin,241.3,U
2025-351T13:36:36,MinVout,226.5,U
2025-351T13:36:36,MaxVout,226.7,U
2025-351T13:36:36,MinAmps,0013.0,I
2025-351T13:36:36,MaxAmps,0013.0,I
2025-351T13:36:36,Avg_kW,-005.591,P
2025-351T13:36:36,TempC,019,
2025-351T13:36:36,PSats,0000,
2025-351T13:36:36,NSats,0000,
2025-351T13:36:36,SF,0000,
2025-351T13:36:36,GDE,0000,
2025-351T13:36:36,Date,18/12/2025,
2025-351T13:36:37,AvgVin,242.9,U
2025-351T13:36:37,AvgVout,226.5,U
2025-351T13:36:37,AvgAmps,0013.0,I
2025-351T13:36:37,Avg_kVA,02.9193,S
2025-351T13:36:37,MinVin,242.7,U
2025-351T13:36:37,MaxVin,243.2,U
2025-351T13:36:37,MinVout,226.5,U
2025-351T13:36:37,MaxVout,226.6,U
2025-351T13:36:37,MinAmps,0011.0,I
2025-351T13:36:37,MaxAmps,0013.0,I
2025-351T13:36:37,Avg_kW,+000.088,P
2025-351T13:36:37,TempC,019,
2025-351T13:36:37,PSats,0000,
2025-351T13:36:37,NSats,0000,
2025-351T13:36:37,SF,0000,
2025-351T13:36:37,GDE,0000,
2025-351T13:36:37,Date,19/12/2025,
2025-351T13:36:38,AvgVin,242.5,U
2025-351T13:36:38,AvgVout,226.5,U
2025-351T13:36:38,AvgAmps,0013.0,I
2025-351T13:36:38,Avg_kVA,02.9306,S
2025-351T13:36:38,MinVin,242.1,U
2025-351T13:36:38,MaxVin,242.9,U
2025-351T13:36:38,MinVout,226.5,U
2025-351T13:36:38,MaxVout,226.7,U
2025-351T13:36:38,MinAmps,0011.0,I
2025-351T13:36:38,MaxAmps,0013.0,I
2025-351T13:36:38,Avg_kW,-006.123,P
2025-351T13:36:38,TempC,018,
2025-351T13:36:38,PSats,0000,
2025-351T13:36:38,NSats,0000,
2025-351T13:36:38,SF,0000,
2025-351T13:36:38,GDE,0000,
2025-351T13:36:38,Date,20/12/2025,
2025-351T13:37:36,AvgVin,241.1,U
2025-351T13:37:36,AvgVout,226.6,U
2025-351T13:37:36,AvgAmps,0013.0,I
2025-351T13:37:36,Avg_kVA,02.9458,S
2025-351T13:37:36,MinVin,241.0,U
2025-351T13:37:36,MaxVin,241.4,U
2025-351T13:37:36,MinVout,226.5,U
2025-351T13:37:36,MaxVout,226.7,U
2025-351T13:37:36,MinAmps,0013.0,I
2025-351T13:37:36,MaxAmps,0013.0,I
2025-351T13:37:36,Avg_kW,-005.938,P
2025-351T13:37:36,TempC,019,
2025-351T13:37:36,PSats,0000,
2025-351T13:37:36,NSats,0000,
2025-351T13:37:36,SF,0000,
2025-351T13:37:36,GDE,0000,
2025-351T13:37:36,Date,18/12/2025,
2025-351T13:37:37,AvgVin,242.7,U
2025-351T13:37:37,AvgVout,226.6,U
2025-351T13:37:37,AvgAmps,0013.0,I
2025-351T13:37:37,Avg_kVA,02.9080,S
2025-351T13:37:37,MinVin,241.7,U
2025-351T13:37:37,MaxVin,243.4,U
2025-351T13:37:37,MinVout,226.5,U
2025-351T13:37:37,MaxVout,226.7,U
2025-351T13:37:37,MinAmps,0011.0,I
2025-351T13:37:37,MaxAmps,0013.0,I
2025-351T13:37:37,Avg_kW,-005.973,P
2025-351T13:37:37,TempC,018,
2025-351T13:37:37,PSats,0000,
2025-351T13:37:37,NSats,0000,
2025-351T13:37:37,SF,0000,
2025-351T13:37:37,GDE,0000,
2025-351T13:37:37,Date,19/12/2025,
2025-351T13:37:38,AvgVin,242.6,U
2025-351T13:37:38,AvgVout,226.5,U
2025-351T13:37:38,AvgAmps,0013.0,I
2025-351T13:37:38,Avg_kVA,02.9117,S
2025-351T13:37:38,MinVin,242.4,U
2025-351T13:37:38,MaxVin,242.8,U
2025-351T13:37:38,MinVout,226.4,U
2025-351T13:37:38,MaxVout,226.7,U
2025-351T13:37:38,MinAmps,0011.0,I
2025-351T13:37:38,MaxAmps,0013.0,I
2025-351T13:37:38,Avg_kW,-005.116,P
2025-351T13:37:38,TempC,018,
2025-351T13:37:38,PSats,0000,
2025-351T13:37:38,NSats,0000,
2025-351T13:37:38,SF,0000,
2025-351T13:37:38,GDE,0000,
2025-351T13:37:38,Date,20/12/2025,
2025-351T13:38:36,AvgVin,241.1,U
2025-351T13:38:36,AvgVout,226.5,U
2025-351T13:38:36,AvgAmps,0013.0,I
2025-351T13:38:36,Avg_kVA,02.9457,S
2025-351T13:38:36,MinVin,240.7,U
2025-351T13:38:36,MaxVin,241.4,U
2025-351T13:38:36,MinVout,226.5,U
2025-351T13:38:36,MaxVout,226.7,U
2025-351T13:38:36,MinAmps,0011.0,I
2025-351T13:38:36,MaxAmps,0015.0,I
2025-351T13:38:36,Avg_kW,-005.996,P
2025-351T13:38:36,TempC,019,
2025-351T13:38:36,PSats,0000,
2025-351T13:38:36,NSats,0000,
2025-351T13:38:36,SF,0000,
2025-351T13:38:36,GDE,0000,
2025-351T13:38:36,Date,18/12/2025,
2025-351T13:38:37,AvgVin,241.8,U
2025-351T13:38:37,AvgVout,226.6,U
2025-351T13:38:37,AvgAmps,0013.0,I
2025-351T13:38:37,Avg_kVA,02.9307,S
2025-351T13:38:37,MinVin,241.5,U
2025-351T13:38:37,MaxVin,242.0,U
2025-351T13:38:37,MinVout,226.5,U
2025-351T13:38:37,MaxVout,226.7,U
2025-351T13:38:37,MinAmps,0011.0,I
2025-351T13:38:37,MaxAmps,0013.0,I
2025-351T13:38:37,Avg_kW,-005.837,P
2025-351T13:38:37,TempC,018,
2025-351T13:38:37,PSats,0000,
2025-351T13:38:37,NSats,0000,
2025-351T13:38:37,SF,0000,
2025-351T13:38:37,GDE,0000,
2025-351T13:38:37,Date,19/12/2025,
2025-351T13:38:38,AvgVin,242.5,U
2025-351T13:38:38,AvgVout,226.6,U
2025-351T13:38:38,AvgAmps,0013.0,I
2025-351T13:38:38,Avg_kVA,02.9231,S
2025-351T13:38:38,MinVin,242.3,U
2025-351T13:38:38,MaxVin,242.8,U
2025-351T13:38:38,MinVout,226.6,U
2025-351T13:38:38,MaxVout,226.6,U
2025-351T13:38:38,MinAmps,0011.0,I
2025-351T13:38:38,MaxAmps,0015.0,I
2025-351T13:38:38,Avg_kW,-006.442,P
2025-351T13:38:38,TempC,018,
2025-351T13:38:38,PSats,0000,
2025-351T13:38:38,NSats,0000,
2025-351T13:38:38,SF,0000,
2025-351T13:38:38,GDE,0000,
2025-351T13:38:38,Date,20/12/2025,
2025-351T13:39:36,AvgVin,241.2,U
2025-351T13:39:36,AvgVout,226.6,U
2025-351T13:39:36,AvgAmps,0013.0,I
2025-351T13:39:36,Avg_kVA,02.9458,S
2025-351T13:39:36,MinVin,240.9,U
2025-351T13:39:36,MaxVin,241.6,U
2025-351T13:39:36,MinVout,226.6,U
2025-351T13:39:36,MaxVout,226.7,U
2025-351T13:39:36,MinAmps,0013.0,I
2025-351T13:39:36,MaxAmps,0013.0,I
2025-351T13:39:36,Avg_kW,-005.245,P
2025-351T13:39:36,TempC,019,
2025-351T13:39:36,PSats,0000,
2025-351T13:39:36,NSats,0000,
2025-351T13:39:36,SF,0000,
2025-351T13:39:36,GDE,0000,
2025-351T13:39:36,Date,18/12/2025,
2025-351T13:39:37,AvgVin,241.7,U
2025-351T13:39:37,AvgVout,226.5,U
2025-351T13:39:37,AvgAmps,0011.0,I
2025-351T13:39:37,Avg_kVA,02.9193,S
2025-351T13:39:37,MinVin,241.5,U
2025-351T13:39:37,MaxVin,242.0,U
2025-351T13:39:37,MinVout,226.5,U
2025-351T13:39:37,MaxVout,226.7,U
2025-351T13:39:37,MinAmps,0011.0,I
2025-351T13:39:37,MaxAmps,0013.0,I
2025-351T13:39:37,Avg_kW,-005.498,P
2025-351T13:39:37,TempC,018,
2025-351T13:39:37,PSats,0000,
2025-351T13:39:37,NSats,0000,
2025-351T13:39:37,SF,0000,
2025-351T13:39:37,GDE,0000,
2025-351T13:39:37,Date,19/12/2025,
2025-351T13:39:38,AvgVin,242.3,U
2025-351T13:39:38,AvgVout,226.6,U
2025-351T13:39:38,AvgAmps,0013.0,I
2025-351T13:39:38,Avg_kVA,02.9231,S
2025-351T13:39:38,MinVin,242.1,U
2025-351T13:39:38,MaxVin,242.7,U
2025-351T13:39:38,MinVout,226.6,U
2025-351T13:39:38,MaxVout,226.7,U
2025-351T13:39:38,MinAmps,0011.0,I
2025-351T13:39:38,MaxAmps,0013.0,I
2025-351T13:39:38,Avg_kW,-005.275,P
2025-351T13:39:38,TempC,018,
2025-351T13:39:38,PSats,0000,
2025-351T13:39:38,NSats,0000,
2025-351T13:39:38,SF,0000,
2025-351T13:39:38,GDE,0000,
2025-351T13:39:38,Date,20/12/2025,
2025-351T13:40:36,AvgVin,241.4,U
2025-351T13:40:36,AvgVout,226.6,U
2025-351T13:40:36,AvgAmps,0013.0,I
2025-351T13:40:36,Avg_kVA,02.9420,S
2025-351T13:40:36,MinVin,241.3,U
2025-351T13:40:36,MaxVin,241.6,U
2025-351T13:40:36,MinVout,226.6,U
2025-351T13:40:36,MaxVout,226.7,U
2025-351T13:40:36,MinAmps,0011.0,I
2025-351T13:40:36,MaxAmps,0013.0,I
2025-351T13:40:36,Avg_kW,-005.157,P
2025-351T13:40:36,TempC,019,
2025-351T13:40:36,PSats,0000,
2025-351T13:40:36,NSats,0000,
2025-351T13:40:36,SF,0000,
2025-351T13:40:36,GDE,0000,
2025-351T13:40:36,Date,18/12/2025,
2025-351T13:40:37,AvgVin,241.7,U
2025-351T13:40:37,AvgVout,226.6,U
2025-351T13:40:37,AvgAmps,0013.0,I
2025-351T13:40:37,Avg_kVA,02.9269,S
2025-351T13:40:37,MinVin,241.5,U
2025-351T13:40:37,MaxVin,242.0,U
2025-351T13:40:37,MinVout,226.5,U
2025-351T13:40:37,MaxVout,226.7,U
2025-351T13:40:37,MinAmps,0011.0,I
2025-351T13:40:37,MaxAmps,0013.0,I
2025-351T13:40:37,Avg_kW,-005.470,P
2025-351T13:40:37,TempC,018,
2025-351T13:40:37,PSats,0000,
2025-351T13:40:37,NSats,0000,
2025-351T13:40:37,SF,0000,
2025-351T13:40:37,GDE,0000,
2025-351T13:40:37,Date,19/12/2025,
2025-351T13:40:38,AvgVin,242.3,U
2025-351T13:40:38,AvgVout,226.6,U
2025-351T13:40:38,AvgAmps,0013.0,I
2025-351T13:40:38,Avg_kVA,02.9080,S
2025-351T13:40:38,MinVin,242.0,U
2025-351T13:40:38,MaxVin,242.6,U
2025-351T13:40:38,MinVout,226.6,U
2025-351T13:40:38,MaxVout,226.6,U
2025-351T13:40:38,MinAmps,0011.0,I
2025-351T13:40:38,MaxAmps,0013.0,I
2025-351T13:40:38,Avg_kW,-006.473,P
2025-351T13:40:38,TempC,018,
2025-351T13:40:38,PSats,0000,
2025-351T13:40:38,NSats,0000,
2025-351T13:40:38,SF,0000,
2025-351T13:40:38,GDE,0000,
2025-351T13:40:38,Date,20/12/2025,
2025-351T13:41:36,AvgVin,241.3,U
2025-351T13:41:36,AvgVout,226.6,U
2025-351T13:41:36,AvgAmps,0013.0,I
2025-351T13:41:36,Avg_kVA,02.9382,S
2025-351T13:41:36,MinVin,240.8,U
2025-351T13:41:36,MaxVin,241.5,U
2025-351T13:41:36,MinVout,226.6,U
2025-351T13:41:36,MaxVout,226.7,U
2025-351T13:41:36,MinAmps,0011.0,I
2025-351T13:41:36,MaxAmps,0013.0,I
2025-351T13:41:36,Avg_kW,-005.777,P
2025-351T13:41:36,TempC,019,
2025-351T13:41:36,PSats,0000,
2025-351T13:41:36,NSats,0000,
2025-351T13:41:36,SF,0000,
2025-351T13:41:36,GDE,0000,
2025-351T13:41:36,Date,18/12/2025,
2025-351T13:41:37,AvgVin,241.7,U
2025-351T13:41:37,AvgVout,226.6,U
2025-351T13:41:37,AvgAmps,0013.0,I
2025-351T13:41:37,Avg_kVA,02.9193,S
2025-351T13:41:37,MinVin,241.4,U
2025-351T13:41:37,MaxVin,242.0,U
2025-351T13:41:37,MinVout,226.5,U
2025-351T13:41:37,MaxVout,226.7,U
2025-351T13:41:37,MinAmps,0011.0,I
2025-351T13:41:37,MaxAmps,0013.0,I
2025-351T13:41:37,Avg_kW,-006.122,P
2025-351T13:41:37,TempC,018,
2025-351T13:41:37,PSats,0000,
2025-351T13:41:37,NSats,0000,
2025-351T13:41:37,SF,0000,
2025-351T13:41:37,GDE,0000,
2025-351T13:41:37,Date,19/12/2025,
2025-351T13:41:38,AvgVin,242.2,U
2025-351T13:41:38,AvgVout,226.6,U
2025-351T13:41:38,AvgAmps,0013.0,I
2025-351T13:41:38,Avg_kVA,02.9231,S
2025-351T13:41:38,MinVin,241.9,U
2025-351T13:41:38,MaxVin,242.6,U
2025-351T13:41:38,MinVout,226.5,U
2025-351T13:41:38,MaxVout,226.7,U
2025-351T13:41:38,MinAmps,0011.0,I
2025-351T13:41:38,MaxAmps,0013.0,I
2025-351T13:41:38,Avg_kW,-004.522,P
2025-351T13:41:38,TempC,018,
2025-351T13:41:38,PSats,0000,
2025-351T13:41:38,NSats,0000,
2025-351T13:41:38,SF,0000,
2025-351T13:41:38,GDE,0000,
2025-351T13:41:38,Date,20/12/2025,
2025-351T13:42:36,AvgVin,241.1,U
2025-351T13:42:36,AvgVout,226.6,U
2025-351T13:42:36,AvgAmps,0013.0,I
2025-351T13:42:36,Avg_kVA,02.9420,S
2025-351T13:42:36,MinVin,240.7,U
2025-351T13:42:36,MaxVin,241.4,U
2025-351T13:42:36,MinVout,226.6,U
2025-351T13:42:36,MaxVout,226.6,U
2025-351T13:42:36,MinAmps,0011.0,I
2025-351T13:42:36,MaxAmps,0013.0,I
2025-351T13:42:36,Avg_kW,-005.795,P
2025-351T13:42:36,TempC,019,
2025-351T13:42:36,PSats,0000,
2025-351T13:42:36,NSats,0000,
2025-351T13:42:36,SF,0000,
2025-351T13:42:36,GDE,0000,
2025-351T13:42:36,Date,18/12/2025,
2025-351T13:42:37,AvgVin,242.0,U
2025-351T13:42:37,AvgVout,226.6,U
2025-351T13:42:37,AvgAmps,0013.0,I
2025-351T13:42:37,Avg_kVA,02.9155,S
2025-351T13:42:37,MinVin,241.9,U
2025-351T13:42:37,MaxVin,242.3,U
2025-351T13:42:37,MinVout,226.6,U
2025-351T13:42:37,MaxVout,226.6,U
2025-351T13:42:37,MinAmps,0011.0,I
2025-351T13:42:37,MaxAmps,0013.0,I
2025-351T13:42:37,Avg_kW,-004.844,P
2025-351T13:42:37,TempC,018,
2025-351T13:42:37,PSats,0000,
2025-351T13:42:37,NSats,0000,
2025-351T13:42:37,SF,0000,
2025-351T13:42:37,GDE,0000,
2025-351T13:42:37,Date,19/12/2025,
2025-351T13:42:38,AvgVin,242.5,U
2025-351T13:42:38,AvgVout,226.6,U
2025-351T13:42:38,AvgAmps,0013.0,I
2025-351T13:42:38,Avg_kVA,02.9382,S
2025-351T13:42:38,MinVin,242.3,U
2025-351T13:42:38,MaxVin,242.8,U
2025-351T13:42:38,MinVout,226.5,U
2025-351T13:42:38,MaxVout,226.7,U
2025-351T13:42:38,MinAmps,0011.0,I
2025-351T13:42:38,MaxAmps,0013.0,I
2025-351T13:42:38,Avg_kW,-005.674,P
2025-351T13:42:38,TempC,018,
2025-351T13:42:38,PSats,0000,
2025-351T13:42:38,NSats,0000,
2025-351T13:42:38,SF,0000,
2025-351T13:42:38,GDE,0000,
2025-351T13:42:38,Date,20/12/2025,
2025-351T13:43:36,AvgVin,241.1,U
2025-351T13:43:36,AvgVout,226.6,U
2025-351T13:43:36,AvgAmps,0013.0,I
2025-351T13:43:36,Avg_kVA,02.9420,S
2025-351T13:43:36,MinVin,241.0,U
2025-351T13:43:36,MaxVin,241.4,U
2025-351T13:43:36,MinVout,226.6,U
2025-351T13:43:36,MaxVout,226.7,U
2025-351T13:43:36,MinAmps,0011.0,I
2025-351T13:43:36,MaxAmps,0013.0,I
2025-351T13:43:36,Avg_kW,-006.119,P
2025-351T13:43:36,TempC,019,
2025-351T13:43:36,PSats,0000,
2025-351T13:43:36,NSats,0000,
2025-351T13:43:36,SF,0000,
2025-351T13:43:36,GDE,0000,
2025-351T13:43:36,Date,18/12/2025,
2025-351T13:43:37,AvgVin,242.2,U
2025-351T13:43:37,AvgVout,226.6,U
2025-351T13:43:37,AvgAmps,0013.0,I
2025-351T13:43:37,Avg_kVA,02.9231,S
2025-351T13:43:37,MinVin,241.9,U
2025-351T13:43:37,MaxVin,242.4,U
2025-351T13:43:37,MinVout,226.6,U
2025-351T13:43:37,MaxVout,226.6,U
2025-351T13:43:37,MinAmps,0011.0,I
2025-351T13:43:37,MaxAmps,0013.0,I
2025-351T13:43:37,Avg_kW,-000.419,P
2025-351T13:43:37,TempC,019,
2025-351T13:43:37,PSats,0000,
2025-351T13:43:37,NSats,0000,
2025-351T13:43:37,SF,0000,
2025-351T13:43:37,GDE,0000,
2025-351T13:43:37,Date,19/12/2025,
2025-351T13:43:38,AvgVin,242.7,U
2025-351T13:43:38,AvgVout,226.6,U
2025-351T13:43:38,AvgAmps,0013.0,I
2025-351T13:43:38,Avg_kVA,02.9306,S
2025-351T13:43:38,MinVin,242.5,U
2025-351T13:43:38,MaxVin,243.1,U
2025-351T13:43:38,MinVout,226.5,U
2025-351T13:43:38,MaxVout,226.7,U
2025-351T13:43:38,MinAmps,0011.0,I
2025-351T13:43:38,MaxAmps,0013.0,I
2025-351T13:43:38,Avg_kW,-005.661,P
2025-351T13:43:38,TempC,018,
2025-351T13:43:38,PSats,0000,
2025-351T13:43:38,NSats,0000,
2025-351T13:43:38,SF,0000,
2025-351T13:43:38,GDE,0000,
2025-351T13:43:38,Date,20/12/2025,
2025-351T13:43:46,Fault,BA,none
2025-351T13:44:12,Fault,BA,none
2025-351T13:44:36,AvgVin,241.3,U
2025-351T13:44:36,AvgVout,226.6,U
2025-351T13:44:36,AvgAmps,0013.0,I
2025-351T13:44:36,Avg_kVA,02.9420,S
2025-351T13:44:36,MinVin,241.1,U
2025-351T13:44:36,MaxVin,241.6,U
2025-351T13:44:36,MinVout,226.6,U
2025-351T13:44:36,MaxVout,226.6,U
2025-351T13:44:36,MinAmps,0011.0,I
2025-351T13:44:36,MaxAmps,0013.0,I
2025-351T13:44:36,Avg_kW,-005.948,P
2025-351T13:44:36,TempC,019,
2025-351T13:44:36,PSats,0000,
2025-351T13:44:36,NSats,0000,
2025-351T13:44:36,SF,0000,
2025-351T13:44:36,GDE,0000,
2025-351T13:44:36,Date,18/12/2025,
2025-351T13:44:37,AvgVin,242.1,U
2025-351T13:44:37,AvgVout,226.6,U
2025-351T13:44:37,AvgAmps,0013.0,I
2025-351T13:44:37,Avg_kVA,02.9307,S
2025-351T13:44:37,MinVin,241.6,U
2025-351T13:44:37,MaxVin,242.3,U
2025-351T13:44:37,MinVout,226.6,U
2025-351T13:44:37,MaxVout,226.7,U
2025-351T13:44:37,MinAmps,0011.0,I
2025-351T13:44:37,MaxAmps,0013.0,I
2025-351T13:44:37,Avg_kW,-002.924,P
2025-351T13:44:37,TempC,019,
2025-351T13:44:37,PSats,0000,
2025-351T13:44:37,NSats,0000,
2025-351T13:44:37,SF,0000,
2025-351T13:44:37,GDE,0000,
2025-351T13:44:37,Date,19/12/2025,
2025-351T13:44:38,AvgVin,242.9,U
2025-351T13:44:38,AvgVout,226.6,U
2025-351T13:44:38,AvgAmps,0013.0,I
2025-351T13:44:38,Avg_kVA,02.9420,S
2025-351T13:44:38,MinVin,242.7,U
2025-351T13:44:38,MaxVin,243.1,U
2025-351T13:44:38,MinVout,226.5,U
2025-351T13:44:38,MaxVout,226.7,U
2025-351T13:44:38,MinAmps,0011.0,I
2025-351T13:44:38,MaxAmps,0013.0,I
2025-351T13:44:38,Avg_kW,-006.335,P
2025-351T13:44:38,TempC,018,
2025-351T13:44:38,PSats,0000,
2025-351T13:44:38,NSats,0000,
2025-351T13:44:38,SF,0000,
2025-351T13:44:38,GDE,0000,
2025-351T13:44:38,Date,20/12/2025,
2025-351T13:45:36,AvgVin,241.5,U
2025-351T13:45:36,AvgVout,226.6,U
2025-351T13:45:36,AvgAmps,0013.0,I
2025-351T13:45:36,Avg_kVA,02.9420,S
2025-351T13:45:36,MinVin,241.0,U
2025-351T13:45:36,MaxVin,241.7,U
2025-351T13:45:36,MinVout,226.5,U
2025-351T13:45:36,MaxVout,226.7,U
2025-351T13:45:36,MinAmps,0011.0,I
2025-351T13:45:36,MaxAmps,0013.0,I
2025-351T13:45:36,Avg_kW,-004.636,P
2025-351T13:45:36,TempC,019,
2025-351T13:45:36,PSats,0000,
2025-351T13:45:36,NSats,0000,
2025-351T13:45:36,SF,0000,
2025-351T13:45:36,GDE,0000,
2025-351T13:45:36,Date,18/12/2025,
2025-351T13:45:37,AvgVin,242.0,U
2025-351T13:45:37,AvgVout,226.6,U
2025-351T13:45:37,AvgAmps,0013.0,I
2025-351T13:45:37,Avg_kVA,02.9344,S
2025-351T13:45:37,MinVin,241.9,U
2025-351T13:45:37,MaxVin,242.3,U
2025-351T13:45:37,MinVout,226.6,U
2025-351T13:45:37,MaxVout,226.7,U
2025-351T13:45:37,MinAmps,0011.0,I
2025-351T13:45:37,MaxAmps,0013.0,I
2025-351T13:45:37,Avg_kW,-004.184,P
2025-351T13:45:37,TempC,018,
2025-351T13:45:37,PSats,0000,
2025-351T13:45:37,NSats,0000,
2025-351T13:45:37,SF,0000,
2025-351T13:45:37,GDE,0000,
2025-351T13:45:37,Date,19/12/2025,
2025-351T13:45:38,AvgVin,243.0,U
2025-351T13:45:38,AvgVout,226.6,U
2025-351T13:45:38,AvgAmps,0013.0,I
2025-351T13:45:38,Avg_kVA,02.9155,S
2025-351T13:45:38,MinVin,242.7,U
2025-351T13:45:38,MaxVin,243.2,U
2025-351T13:45:38,MinVout,226.5,U
2025-351T13:45:38,MaxVout,226.7,U
2025-351T13:45:38,MinAmps,0011.0,I
2025-351T13:45:38,MaxAmps,0013.0,I
2025-351T13:45:38,Avg_kW,-003.421,P
2025-351T13:45:38,TempC,018,
2025-351T13:45:38,PSats,0000,
2025-351T13:45:38,NSats,0000,
2025-351T13:45:38,SF,0000,
2025-351T13:45:38,GDE,0000,
2025-351T13:45:38,Date,20/12/2025,
2025-351T13:46:36,AvgVin,241.4,U
2025-351T13:46:36,AvgVout,226.6,U
2025-351T13:46:36,AvgAmps,0013.0,I
2025-351T13:46:36,Avg_kVA,02.9420,S
2025-351T13:46:36,MinVin,241.2,U
2025-351T13:46:36,MaxVin,241.6,U
2025-351T13:46:36,MinVout,226.5,U
2025-351T13:46:36,MaxVout,226.7,U
2025-351T13:46:36,MinAmps,0011.0,I
2025-351T13:46:36,MaxAmps,0013.0,I
2025-351T13:46:36,Avg_kW,-004.075,P
2025-351T13:46:36,TempC,019,
2025-351T13:46:36,PSats,0000,
2025-351T13:46:36,NSats,0000,
2025-351T13:46:36,SF,0000,
2025-351T13:46:36,GDE,0000,
2025-351T13:46:36,Date,18/12/2025,
2025-351T13:46:37,AvgVin,242.0,U
2025-351T13:46:37,AvgVout,226.6,U
2025-351T13:46:37,AvgAmps,0013.0,I
2025-351T13:46:37,Avg_kVA,02.9307,S
2025-351T13:46:37,MinVin,241.9,U
2025-351T13:46:37,MaxVin,242.2,U
2025-351T13:46:37,MinVout,226.6,U
2025-351T13:46:37,MaxVout,226.7,U
2025-351T13:46:37,MinAmps,0011.0,I
2025-351T13:46:37,MaxAmps,0013.0,I
2025-351T13:46:37,Avg_kW,-005.542,P
2025-351T13:46:37,TempC,018,
2025-351T13:46:37,PSats,0000,
2025-351T13:46:37,NSats,0000,
2025-351T13:46:37,SF,0000,
2025-351T13:46:37,GDE,0000,
2025-351T13:46:37,Date,19/12/2025,
2025-351T13:46:38,AvgVin,243.1,U
2025-351T13:46:38,AvgVout,226.5,U
2025-351T13:46:38,AvgAmps,0013.0,I
2025-351T13:46:38,Avg_kVA,02.9231,S
2025-351T13:46:38,MinVin,242.8,U
2025-351T13:46:38,MaxVin,243.6,U
2025-351T13:46:38,MinVout,226.5,U
2025-351T13:46:38,MaxVout,226.7,U
2025-351T13:46:38,MinAmps,0011.0,I
2025-351T13:46:38,MaxAmps,0013.0,I
2025-351T13:46:38,Avg_kW,-006.833,P
2025-351T13:46:38,TempC,018,
2025-351T13:46:38,PSats,0000,
2025-351T13:46:38,NSats,0000,
2025-351T13:46:38,SF,0000,
2025-351T13:46:38,GDE,0000,
2025-351T13:46:38,Date,20/12/2025,
2025-351T13:47:36,AvgVin,241.1,U
2025-351T13:47:36,AvgVout,226.5,U
2025-351T13:47:36,AvgAmps,0013.0,I
2025-351T13:47:36,Avg_kVA,02.9457,S
2025-351T13:47:36,MinVin,240.8,U
2025-351T13:47:36,MaxVin,241.4,U
2025-351T13:47:36,MinVout,226.5,U
2025-351T13:47:36,MaxVout,226.7,U
2025-351T13:47:36,MinAmps,0013.0,I
2025-351T13:47:36,MaxAmps,0013.0,I
2025-351T13:47:36,Avg_kW,-001.778,P
2025-351T13:47:36,TempC,019,
2025-351T13:47:36,PSats,0000,
2025-351T13:47:36,NSats,0000,
2025-351T13:47:36,SF,0000,
2025-351T13:47:36,GDE,0000,
2025-351T13:47:36,Date,18/12/2025,
2025-351T13:47:37,AvgVin,242.0,U
2025-351T13:47:37,AvgVout,226.6,U
2025-351T13:47:37,AvgAmps,0013.0,I
