"scet","name","value"
"2025-349T20:35:00","Current",61.009437123491054
"2025-349T20:36:00","Current",61.52282424672442
"2025-349T20:37:00","Current",59.35966433813106
"2025-349T20:38:00","Current",57.02940083528108
"2025-349T20:39:00","Current",58.84491056858716
"2025-349T20:40:00","Current",59.541622710196705
"2025-349T20:41:00","Current",62.26048912651657
"2025-349T20:42:00","Current",59.52285395999905
"2025-349T20:43:00","Current",61.29400823150946
"2025-349T20:44:00","Current",60.369506912729
"2025-349T20:45:00","Current",60.758745704549895
"2025-349T20:46:00","Current",58.80083319091384
"2025-349T20:47:00","Current",60.87347124271316
"2025-349T20:48:00","Current",62.21577204901775
"2025-349T20:49:00","Current",58.422199511530685
"2025-349T20:50:00","Current",56.5859266099211
"2025-349T20:51:00","Current",60.37472029247813
"2025-349T20:52:00","Current",63.49430185171232
"2025-349T20:53:00","Current",55.671173418072186
"2025-349T20:54:00","Current",61.72294978838265
"2025-349T20:55:00","Current",60.809863877793966
"2025-349T20:56:00","Current",63.07281421283072
"2025-349T20:57:00","Current",57.201752850241576
"2025-349T20:58:00","Current",59.92406212210727
"2025-349T20:59:00","Current",62.18611784875307
"2025-349T21:00:00","Current",57.635980393300066
"2025-349T21:01:00","Current",61.902310890259
"2025-349T21:02:00","Current",59.48959879203865
"2025-349T21:03:00","Current",60.102990505659214
"2025-349T21:04:00","Current",60.048868266513104
"2025-349T21:05:00","Current",55.56789845428952
"2025-349T21:06:00","Current",61.74639395969624
"2025-349T21:07:00","Current",63.18285191004273
"2025-349T21:08:00","Current",60.10520965820185
"2025-349T21:09:00","Current",63.30888145674855
"2025-349T21:10:00","Current",62.81688514838183
"2025-349T21:11:00","Current",57.06050177658361
"2025-349T21:12:00","Current",63.33152785297932
"2025-349T21:13:00","Current",61.57152316498558
"2025-349T21:14:00","Current",61.28313472019705
"2025-349T21:15:00","Current",58.988312551724924
"2025-349T21:16:00","Current",58.52563044770348
"2025-349T21:17:00","Current",57.686136912601995
"2025-349T21:18:00","Current",59.29793613015152
"2025-349T21:19:00","Current",59.227752635504935
"2025-349T21:20:00","Current",56.69040206737164
"2025-349T21:21:00","Current",57.824317656001924
"2025-349T21:22:00","Current",59.65633567153773
"2025-349T21:23:00","Current",55.96610532693437
"2025-349T21:24:00","Current",61.32900720215488
"2025-349T21:25:00","Current",61.21378421421993
"2025-349T21:26:00","Current",59.471298096867244
"2025-349T21:27:00","Current",57.427947664126656
"2025-349T21:28:00","Current",57.81116606581407
"2025-349T21:29:00","Current",59.61032258428689
"2025-349T21:30:00","Current",58.57496075781971
"2025-349T21:31:00","Current",59.85143456808655
"2025-349T21:32:00","Current",58.63995208335882
"2025-349T21:33:00","Current",56.371281213062545
"2025-349T21:34:00","Current",63.55281159176888
"2025-349T21:35:00","Current",60.62758945624744
"2025-349T21:36:00","Current",61.39631979812905
"2025-349T21:37:00","Current",57.86965792839574
"2025-349T21:38:00","Current",60.62829735728518
"2025-349T21:39:00","Current",61.22773665328041
"2025-349T21:40:00","Current",61.58225262668853
"2025-349T21:41:00","Current",59.18240372297253
"2025-349T21:42:00","Current",57.43354991360538
"2025-349T21:43:00","Current",59.35097271654217
"2025-349T21:44:00","Current",60.65266737263118
"2025-349T21:45:00","Current",62.284341307716204
"2025-349T21:46:00","Current",60.143797185297274
"2025-349T21:47:00","Current",62.471278309421514
"2025-349T21:48:00","Current",61.174757794061016
"2025-349T21:49:00","Current",59.47701716739021
"2025-349T21:50:00","Current",58.856463892695956
"2025-349T21:51:00","Current",59.51084816922004
"2025-349T21:52:00","Current",63.77550663222639
"2025-349T21:53:00","Current",61.147843668721485
"2025-349T21:54:00","Current",62.15969282487895
"2025-349T21:55:00","Current",65.16470564868717
"2025-349T21:56:00","Current",59.07245785242108
"2025-349T21:57:00","Current",61.23334312393046
"2025-349T21:58:00","Current",58.493606008575
"2025-349T21:59:00","Current",60.23071873002875
"2025-349T22:00:00","Current",62.639925972884534
"2025-349T22:01:00","Current",60.28992350399531
"2025-349T22:02:00","Current",62.05892978942573
"2025-349T22:03:00","Current",56.55591074653312
"2025-349T22:04:00","Current",59.07594070176247
"2025-349T22:05:00","Current",58.043618690499756
"2025-349T22:06:00","Current",59.72627422875052
"2025-349T22:07:00","Current",59.38135412860448
"2025-349T22:08:00","Current",61.88163327185665
"2025-349T22:09:00","Current",59.95296237706036
"2025-349T22:10:00","Current",62.255920125858914
"2025-349T22:11:00","Current",61.618865506132295
"2025-349T22:12:00","Current",60.27458970835916
"2025-349T22:13:00","Current",58.38380237335711
"2025-349T22:14:00","Current",56.064473575515976
"2025-349T22:15:00","Current",56.951214729821096
"2025-349T22:16:00","Current",61.12421414200831
"2025-349T22:17:00","Current",58.78597655684491
"2025-349T22:18:00","Current",60.87342719326386
"2025-349T22:19:00","Current",58.02829966224091
"2025-349T22:20:00","Current",60.950649202840644
"2025-349T22:21:00","Current",58.715476848894085
"2025-349T22:22:00","Current",59.521067958558085
"2025-349T22:23:00","Current",58.26567554754753
"2025-349T22:24:00","Current",63.941095426475094
"2025-349T22:25:00","Current",59.33382940692315
"2025-349T22:26:00","Current",57.50963458981949
"2025-349T22:27:00","Current",59.551569684660485
"2025-349T22:28:00","Current",63.365610866295285
"2025-349T22:29:00","Current",61.375235784890215
"2025-349T22:30:00","Current",61.11476324413677
"2025-349T22:31:00","Current",62.4273592367913
"2025-349T22:32:00","Current",61.52404706295636
"2025-349T22:33:00","Current",61.76476347233267
"2025-349T22:34:00","Current",56.75415013488075
"2025-349T22:35:00","Current",57.54872731608849
"2025-349T22:36:00","Current",60.55939047210502
"2025-349T22:37:00","Current",56.893363839422896
"2025-349T22:38:00","Current",59.93371788291303
"2025-349T22:39:00","Current",61.899569667325714
"2025-349T22:40:00","Current",59.8644613286999
"2025-349T22:41:00","Current",60.66708164792073
"2025-349T22:42:00","Current",58.309350490353175
"2025-349T22:43:00","Current",57.637396982577336
"2025-349T22:44:00","Current",56.6117754249254
"2025-349T22:45:00","Current",53.80369516783099
"2025-349T22:46:00","Current",59.53454187264121
"2025-349T22:47:00","Current",60.23799355658656
"2025-349T22:48:00","Current",58.711704008094024
"2025-349T22:49:00","Current",57.49902167447643
"2025-349T22:50:00","Current",57.922139943914864
"2025-349T22:51:00","Current",59.38850962304065
"2025-349T22:52:00","Current",61.31035638296996
"2025-349T22:53:00","Current",58.83198610814552
"2025-349T22:54:00","Current",59.491581308164314
"2025-349T22:55:00","Current",60.19589078277245
"2025-349T22:56:00","Current",61.2746770973081
"2025-349T22:57:00","Current",58.96864920161005
"2025-349T22:58:00","Current",55.993452313885555
"2025-349T22:59:00","Current",58.50099493721695
"2025-349T23:00:00","Current",58.07423069708947
"2025-349T23:01:00","Current",58.25169963417438
"2025-349T23:02:00","Current",58.09561402439569
"2025-349T23:03:00","Current",58.62199124574049
"2025-349T23:04:00","Current",58.97528735402033
"2025-349T23:05:00","Current",61.04643954419385
"2025-349T23:06:00","Current",58.035135838203736
"2025-349T23:07:00","Current",59.37993175051083
"2025-349T23:08:00","Current",58.48917632720473
"2025-349T23:09:00","Current",62.29047322587627
"2025-349T23:10:00","Current",54.835210857415326
"2025-349T23:11:00","Current",60.24180471229862
"2025-349T23:12:00","Current",60.916031851445105
"2025-349T23:13:00","Current",60.88924403719701
"2025-349T23:14:00","Current",59.810905925596394
"2025-349T23:15:00","Current",54.10343242491631
"2025-349T23:16:00","Current",61.847567708033814
"2025-349T23:17:00","Current",59.777206828291234
"2025-349T23:18:00","Current",60.26428334354263
"2025-349T23:19:00","Current",61.17066941026502
"2025-349T23:20:00","Current",60.12697446215308
"2025-349T23:21:00","Current",60.639859745303156
"2025-349T23:22:00","Current",60.74524761745605
"2025-349T23:23:00","Current",58.328089554130145
"2025-349T23:24:00","Current",62.45304955025056
"2025-349T23:25:00","Current",57.71618255479409
"2025-349T23:26:00","Current",60.79742198877209
"2025-349T23:27:00","Current",60.57004589165513
"2025-349T23:28:00","Current",57.44283173092878
"2025-349T23:29:00","Current",59.586434943114696
"2025-349T23:30:00","Current",64.4820539561301
"2025-349T23:31:00","Current",60.07199212661601
"2025-349T23:32:00","Current",58.535202518918986
"2025-349T23:33:00","Current",60.249005611313244
"2025-349T23:34:00","Current",57.561629465587146
"2025-349T23:35:00","Current",58.91784660927589
"2025-349T23:36:00","Current",59.328870986506104
"2025-349T23:37:00","Current",59.81104027252756
"2025-349T23:38:00","Current",59.26431491953583
"2025-349T23:39:00","Current",61.01238449780361
"2025-349T23:40:00","Current",61.63063345471093
"2025-349T23:41:00","Current",62.78474876552832
"2025-349T23:42:00","Current",61.73873883255704
"2025-349T23:43:00","Current",59.537278791913145
"2025-349T23:44:00","Current",59.64376135228926
"2025-349T23:45:00","Current",60.093717550093515
"2025-349T23:46:00","Current",59.147577973660276
"2025-349T23:47:00","Current",60.82160484239903
"2025-349T23:48:00","Current",60.563268989586284
"2025-349T23:49:00","Current",60.27824380422921
"2025-349T23:50:00","Current",57.903417510589996
"2025-349T23:51:00","Current",60.53107318021399
"2025-349T23:52:00","Current",56.97545627734922
"2025-349T23:53:00","Current",61.828887664515456
"2025-349T23:54:00","Current",63.20091437449594
"2025-349T23:55:00","Current",61.04423187282898
"2025-349T23:56:00","Current",60.64758789011023
"2025-349T23:57:00","Current",58.57633272187371
"2025-349T23:58:00","Current",62.352029161272924
"2025-349T23:59:00","Current",60.38680705656193
"2025-350T00:00:00","Current",57.93250026765137
"2025-350T00:01:00","Current",62.20930004986555
"2025-350T00:02:00","Current",60.553252401398794
"2025-350T00:03:00","Current",61.6828740147192
"2025-350T00:04:00","Current",59.93323512689429
"2025-350T00:05:00","Current",60.31602886526925
"2025-350T00:06:00","Current",59.133542619440426
"2025-350T00:07:00","Current",64.07051331859033
"2025-350T00:08:00","Current",62.19491371115753
"2025-350T00:09:00","Current",57.32369684506217
"2025-350T00:10:00","Current",63.897107622443954
"2025-350T00:11:00","Current",63.0698436919304
"2025-350T00:12:00","Current",57.12281605017297
"2025-350T00:13:00","Current",62.570292200196214
"2025-350T00:14:00","Current",61.555796410434866
"2025-350T00:15:00","Current",59.30399572299891
"2025-350T00:16:00","Current",60.444669018716155
"2025-350T00:17:00","Current",59.68418659558365
"2025-350T00:18:00","Current",61.69892809672831
"2025-350T00:19:00","Current",61.379649641776744
"2025-350T00:20:00","Current",57.637293381747064
"2025-350T00:21:00","Current",57.62672766757294
"2025-350T00:22:00","Current",54.36002620008847
"2025-350T00:23:00","Current",58.263825944442125
"2025-350T00:24:00","Current",62.41408870951562
"2025-350T00:25:00","Current",56.69979683921834
"2025-350T00:26:00","Current",58.95828928238802
"2025-350T00:27:00","Current",61.59000870720526
"2025-350T00:28:00","Current",61.09543367493698
"2025-350T00:29:00","Current",58.15661867535602
"2025-350T00:30:00","Current",60.307258350570635
"2025-350T00:31:00","Current",63.13395945553546
"2025-350T00:32:00","Current",59.33796000045032
"2025-350T00:33:00","Current",62.87628800748791
"2025-350T00:34:00","Current",63.75504323930003
"2025-350T00:35:00","Current",62.27840767455422
"2025-350T00:36:00","Current",56.62549095334081
"2025-350T00:37:00","Current",58.75921614020803
"2025-350T00:38:00","Current",62.419182910770736
"2025-350T00:39:00","Current",59.90241428332186
"2025-350T00:40:00","Current",60.673796956895536
"2025-350T00:41:00","Current",59.942719294436976
"2025-350T00:42:00","Current",62.4143528085561
"2025-350T00:43:00","Current",60.228049197262905
"2025-350T00:44:00","Current",60.83128697958866
"2025-350T00:45:00","Current",56.524935712502575
"2025-350T00:46:00","Current",58.17127854984492
"2025-350T00:47:00","Current",63.32600997607478
"2025-350T00:48:00","Current",60.662373818197665
"2025-350T00:49:00","Current",62.82041218841213
"2025-350T00:50:00","Current",61.18927801525871
"2025-350T00:51:00","Current",58.64592838040155
"2025-350T00:52:00","Current",63.25017344874319
"2025-350T00:53:00","Current",61.139366874359744
"2025-350T00:54:00","Current",60.74280852489775
"2025-350T00:55:00","Current",59.971810989846425
"2025-350T00:56:00","Current",61.21676045577796
"2025-350T00:57:00","Current",63.29701785288934
"2025-350T00:58:00","Current",58.006966597313344
"2025-350T00:59:00","Current",64.08732941292087
"2025-350T01:00:00","Current",59.532278725388466
"2025-350T01:01:00","Current",60.2656074465534
"2025-350T01:02:00","Current",60.08750838529737
"2025-350T01:03:00","Current",59.45044478207019
"2025-350T01:04:00","Current",56.668731222756975
"2025-350T01:05:00","Current",62.249928684639066
"2025-350T01:06:00","Current",59.55727926058014
"2025-350T01:07:00","Current",59.673411113422354
"2025-350T01:08:00","Current",63.86558647290683
"2025-350T01:09:00","Current",63.450651728566854
"2025-350T01:10:00","Current",63.255262836728676
"2025-350T01:11:00","Current",61.70014439521796
"2025-350T01:12:00","Current",57.67678293603733
"2025-350T01:13:00","Current",57.669595767151804
"2025-350T01:14:00","Current",62.11726471257117
"2025-350T01:15:00","Current",61.26747516835677
"2025-350T01:16:00","Current",61.82222005283652
"2025-350T01:17:00","Current",61.963229006154634
"2025-350T01:18:00","Current",62.346208036685496
"2025-350T01:19:00","Current",61.26342806187141
"2025-350T01:20:00","Current",59.71621276273449
"2025-350T01:21:00","Current",57.63931883901558
"2025-350T01:22:00","Current",58.998356640663324
"2025-350T01:23:00","Current",66.78706744117716
"2025-350T01:24:00","Current",60.54076500893029
"2025-350T01:25:00","Current",57.92615977749105
"2025-350T01:26:00","Current",61.325853460980426
"2025-350T01:27:00","Current",59.047259643410364
"2025-350T01:28:00","Current",57.88371664311386
"2025-350T01:29:00","Current",62.75033435459536
"2025-350T01:30:00","Current",60.089619429147675
"2025-350T01:31:00","Current",57.89098256799855
"2025-350T01:32:00","Current",59.5800489196882
"2025-350T01:33:00","Current",61.54281185162216
"2025-350T01:34:00","Current",61.22569662157572
"2025-350T01:35:00","Current",59.28523906053282
"2025-350T01:36:00","Current",56.09925653632599
"2025-350T01:37:00","Current",60.930429884502786
"2025-350T01:38:00","Current",61.44447223337822
"2025-350T01:39:00","Current",57.193517050202296
"2025-350T01:40:00","Current",59.40014697336585
"2025-350T01:41:00","Current",59.79658279890157
"2025-350T01:42:00","Current",62.58665315751223
"2025-350T01:43:00","Current",61.3355588204056
"2025-350T01:44:00","Current",60.791474792487556
"2025-350T01:45:00","Current",59.469661113832544
"2025-350T01:46:00","Current",61.062344335608174
"2025-350T01:47:00","Current",60.73043256658905
"2025-350T01:48:00","Current",60.0776720514231
"2025-350T01:49:00","Current",57.97393906800275
"2025-350T01:50:00","Current",56.23453738274202
"2025-350T01:51:00","Current",62.48732621338644
"2025-350T01:52:00","Current",60.82312760216858
"2025-350T01:53:00","Current",59.20187194847515
"2025-350T01:54:00","Current",60.12545492275309
"2025-350T01:55:00","Current",63.011405577558975
"2025-350T01:56:00","Current",59.679644740166644
"2025-350T01:57:00","Current",63.67584242739403
"2025-350T01:58:00","Current",57.13033000289627
"2025-350T01:59:00","Current",60.21851809941688
"2025-350T02:00:00","Current",58.97479834236145
"2025-350T02:01:00","Current",62.36497669279361
"2025-350T02:02:00","Current",63.90205559725018
"2025-350T02:03:00","Current",63.539705047401696
"2025-350T02:04:00","Current",57.31245078029573
"2025-350T02:05:00","Current",59.33488190519678
"2025-350T02:06:00","Current",59.06533329022191
"2025-350T02:07:00","Current",62.4687492627843
"2025-350T02:08:00","Current",60.62715217399856
"2025-350T02:09:00","Current",62.378602489800876
"2025-350T02:10:00","Current",63.51545186874779
"2025-350T02:11:00","Current",60.15349226445775
"2025-350T02:12:00","Current",59.13075604748853
"2025-350T02:13:00","Current",61.54474162868001
"2025-350T02:14:00","Current",61.57377289391916
"2025-350T02:15:00","Current",60.90954362471812
"2025-350T02:16:00","Current",59.989910726159074
"2025-350T02:17:00","Current",57.962702068810906
"2025-350T02:18:00","Current",59.61819787083838
"2025-350T02:19:00","Current",59.71204612659437
"2025-350T02:20:00","Current",58.90414822255493
"2025-350T02:21:00","Current",61.614470509895554
"2025-350T02:22:00","Current",62.89741885478698
"2025-350T02:23:00","Current",57.510687082208825
"2025-350T02:24:00","Current",57.99727856493667
"2025-350T02:25:00","Current",58.884680592360304
"2025-350T02:26:00","Current",60.99292038874058
"2025-350T02:27:00","Current",57.297576418187404
"2025-350T02:28:00","Current",55.195087566992285
"2025-350T02:29:00","Current",62.78326554045822
"2025-350T02:30:00","Current",62.34286399682527
"2025-350T02:31:00","Current",59.27548417398012
"2025-350T02:32:00","Current",62.671196407450644
"2025-350T02:33:00","Current",60.15920567333789
"2025-350T02:34:00","Current",62.06284701889163
"2025-350T02:35:00","Current",57.40037701534224
"2025-350T02:36:00","Current",60.62700355758918
"2025-350T02:37:00","Current",59.13065381780277
"2025-350T02:38:00","Current",61.30271341838847
"2025-350T02:39:00","Current",58.81503632506391
"2025-350T02:40:00","Current",65.60026052036045
"2025-350T02:41:00","Current",60.94005093378003
"2025-350T02:42:00","Current",61.62725722560545
"2025-350T02:43:00","Current",58.30814911666048
"2025-350T02:44:00","Current",57.058494535232036
"2025-350T02:45:00","Current",61.766041987811136
"2025-350T02:46:00","Current",62.071961605651296
"2025-350T02:47:00","Current",58.686684084143316
"2025-350T02:48:00","Current",60.16754223973225
"2025-350T02:49:00","Current",57.968839527705065
"2025-350T02:50:00","Current",58.71559930428884
"2025-350T02:51:00","Current",62.88868513932141
"2025-350T02:52:00","Current",59.58801949515436
"2025-350T02:53:00","Current",65.0406256373287
"2025-350T02:54:00","Current",57.66927410130702
"2025-350T02:55:00","Current",57.384603241919656
"2025-350T02:56:00","Current",61.99208439795186
"2025-350T02:57:00","Current",59.202996366835734
"2025-350T02:58:00","Current",61.52046662359253
"2025-350T02:59:00","Current",61.71986355899951
"2025-350T03:00:00","Current",59.72170050487744
"2025-350T03:01:00","Current",58.19353300783153
"2025-350T03:02:00","Current",63.09588332708888
"2025-350T03:03:00","Current",63.77642162772644
"2025-350T03:04:00","Current",60.5432114269955
"2025-350T03:05:00","Current",59.27924721084006
"2025-350T03:06:00","Current",59.42588283620703
"2025-350T03:07:00","Current",56.93476062329458
"2025-350T03:08:00","Current",57.495482021654404
"2025-350T03:09:00","Current",58.19765068710308
"2025-350T03:10:00","Current",59.89903359658503
"2025-350T03:11:00","Current",55.15774998354395
"2025-350T03:12:00","Current",60.56361986266471
"2025-350T03:13:00","Current",58.434603270559165
"2025-350T03:14:00","Current",58.4495529310348
"2025-350T03:15:00","Current",57.222432559811296
"2025-350T03:16:00","Current",58.580873229754424
"2025-350T03:17:00","Current",56.526762018310045
"2025-350T03:18:00","Current",58.40287980224985
"2025-350T03:19:00","Current",60.13924909100337
"2025-350T03:20:00","Current",61.086640533412194
"2025-350T03:21:00","Current",60.990593867388924
"2025-350T03:22:00","Current",62.53024968216459
"2025-350T03:23:00","Current",58.2506392209616
"2025-350T03:24:00","Current",61.525700447060714
"2025-350T03:25:00","Current",60.6483949935006
"2025-350T03:26:00","Current",61.299021906751484
"2025-350T03:27:00","Current",61.52083000440542
"2025-350T03:28:00","Current",60.814467604868895
"2025-350T03:29:00","Current",57.80465669570815
"2025-350T03:30:00","Current",58.51147833659178
"2025-350T03:31:00","Current",61.4464027669989
"2025-350T03:32:00","Current",54.652063160779186
"2025-350T03:33:00","Current",61.198931123034825
"2025-350T03:34:00","Current",55.74882226401442
"2025-350T03:35:00","Current",59.15475000569381
"2025-350T03:36:00","Current",58.674882545914784
"2025-350T03:37:00","Current",59.70986749075663
"2025-350T03:38:00","Current",60.082470240520315
"2025-350T03:39:00","Current",59.004620627872455
"2025-350T03:40:00","Current",57.8383369681911
"2025-350T03:41:00","Current",59.02648203567487
"2025-350T03:42:00","Current",59.18357391948241
"2025-350T03:43:00","Current",60.77584618265809
"2025-350T03:44:00","Current",62.29211540536768
"2025-350T03:45:00","Current",57.560646006949696
"2025-350T03:46:00","Current",63.16938002050006
"2025-350T03:47:00","Current",59.36789558200477
"2025-350T03:48:00","Current",61.52422606427258
"2025-350T03:49:00","Current",62.245279533678044
"2025-350T03:50:00","Current",59.23142493114661
"2025-350T03:51:00","Current",58.77186399939589
"2025-350T03:52:00","Current",61.53692195612923
"2025-350T03:53:00","Current",61.0728259716287
"2025-350T03:54:00","Current",63.096334169798595
"2025-350T03:55:00","Current",61.595122867493224
"2025-350T03:56:00","Current",59.85087021947711
"2025-350T03:57:00","Current",58.72649718679568
"2025-350T03:58:00","Current",58.457801347910255
"2025-350T03:59:00","Current",63.3233840936084
"2025-350T04:00:00","Current",60.31506387041945
"2025-350T04:01:00","Current",60.19159437526257
"2025-350T04:02:00","Current",58.29849440036808
"2025-350T04:03:00","Current",62.380416140752814
"2025-350T04:04:00","Current",62.388394502221814
"2025-350T04:05:00","Current",60.39275341621043
"2025-350T04:06:00","Current",61.166886643337016
"2025-350T04:07:00","Current",60.57343000067645
"2025-350T04:08:00","Current",59.53149014348228
"2025-350T04:09:00","Current",59.99516063644709
"2025-350T04:10:00","Current",56.642751818338894
"2025-350T04:11:00","Current",61.26022579652767
"2025-350T04:12:00","Current",57.935759055550896
"2025-350T04:13:00","Current",62.226586133287846
"2025-350T04:14:00","Current",64.03824073427998
"2025-350T04:15:00","Current",63.85062409996228
"2025-350T04:16:00","Current",61.62570051974465
"2025-350T04:17:00","Current",58.48991295093842
"2025-350T04:18:00","Current",60.659139647596845
"2025-350T04:19:00","Current",58.55880657292583
"2025-350T04:20:00","Current",63.57573103666111
"2025-350T04:21:00","Current",62.35053522713886
"2025-350T04:22:00","Current",57.386444619034975
"2025-350T04:23:00","Current",58.2017887113894
"2025-350T04:24:00","Current",62.56801747033436
"2025-350T04:25:00","Current",62.64994733368856
"2025-350T04:26:00","Current",59.964685308586716
"2025-350T04:27:00","Current",58.00676058693758
"2025-350T04:28:00","Current",61.53187275156821
"2025-350T04:29:00","Current",58.05466426965979
"2025-350T04:30:00","Current",58.828516312224316
"2025-350T04:31:00","Current",60.974484760085524
"2025-350T04:32:00","Current",59.942100736554494
"2025-350T04:33:00","Current",60.38843893926662
"2025-350T04:34:00","Current",59.29852513784817
"2025-350T04:35:00","Current",61.20194547009538
"2025-350T04:36:00","Current",64.99598903025883
"2025-350T04:37:00","Current",57.65833791566946
"2025-350T04:38:00","Current",55.835564958941255
"2025-350T04:39:00","Current",59.37871161207895
"2025-350T04:40:00","Current",62.91870698112366
"2025-350T04:41:00","Current",61.024247530768854
"2025-350T04:42:00","Current",57.28448578846457
"2025-350T04:43:00","Current",59.50311077359097
"2025-350T04:44:00","Current",63.337359176354965
"2025-350T04:45:00","Current",59.995588471451526
"2025-350T04:46:00","Current",60.57427839566872
"2025-350T04:47:00","Current",60.40219719337306
"2025-350T04:48:00","Current",61.5710988876478
"2025-350T04:49:00","Current",61.96002857954811
"2025-350T04:50:00","Current",60.01453953291111
"2025-350T04:51:00","Current",60.87641402864033
"2025-350T04:52:00","Current",63.27329938434677
"2025-350T04:53:00","Current",60.34517804883718
"2025-350T04:54:00","Current",61.4627529639928
"2025-350T04:55:00","Current",58.19788184719138
"2025-350T04:56:00","Current",59.13725372074297
"2025-350T04:57:00","Current",63.652191723019776
"2025-350T04:58:00","Current",60.210028403379596
"2025-350T04:59:00","Current",62.227978840838624
"2025-350T05:00:00","Current",60.63222135736565
"2025-350T05:01:00","Current",61.42890684725752
"2025-350T05:02:00","Current",59.1270123454304
"2025-350T05:03:00","Current",61.97845930284277
"2025-350T05:04:00","Current",58.9630889465598
"2025-350T05:05:00","Current",61.420965015119435
"2025-350T05:06:00","Current",61.79183193546163
"2025-350T05:07:00","Current",60.63911993090577
"2025-350T05:08:00","Current",60.32533894681902
"2025-350T05:09:00","Current",59.76379014484365
"2025-350T05:10:00","Current",60.056500528920765
"2025-350T05:11:00","Current",58.26067190710353
"2025-350T05:12:00","Current",60.70987759386902
"2025-350T05:13:00","Current",58.91623088968773
"2025-350T05:14:00","Current",58.55651048505055
"2025-350T05:15:00","Current",61.54339826473669
"2025-350T05:16:00","Current",61.54457944962336
"2025-350T05:17:00","Current",59.35579651434413
"2025-350T05:18:00","Current",58.10216498446822
"2025-350T05:19:00","Current",60.294812145954445
"2025-350T05:20:00","Current",59.08159263646676
"2025-350T05:21:00","Current",61.065986839683134
"2025-350T05:22:00","Current",60.77764144528265
"2025-350T05:23:00","Current",61.39572743140049
"2025-350T05:24:00","Current",61.63231778468816
"2025-350T05:25:00","Current",59.01231021140391
"2025-350T05:26:00","Current",55.618332514165836
"2025-350T05:27:00","Current",58.40541039228388
"2025-350T05:28:00","Current",60.70587918572883
"2025-350T05:29:00","Current",59.2663979447917
"2025-350T05:30:00","Current",59.208401903173176
"2025-350T05:31:00","Current",61.012616350215886
"2025-350T05:32:00","Current",62.33135629858928
"2025-350T05:33:00","Current",58.20674942107875
"2025-350T05:34:00","Current",61.60417344534345
"2025-350T05:35:00","Current",61.32733859730038
"2025-350T05:36:00","Current",58.95376907974894
"2025-350T05:37:00","Current",62.21722879768797
"2025-350T05:38:00","Current",59.049108793293556
"2025-350T05:39:00","Current",59.31985020222425
"2025-350T05:40:00","Current",61.572819427698136
"2025-350T05:41:00","Current",60.14841614501451
"2025-350T05:42:00","Current",58.9265119503231
"2025-350T05:43:00","Current",61.050002103265655
"2025-350T05:44:00","Current",58.45490237557222
"2025-350T05:45:00","Current",62.69187241508117
"2025-350T05:46:00","Current",60.99434069832064
"2025-350T05:47:00","Current",60.585507481488165
"2025-350T05:48:00","Current",59.88763850777606
"2025-350T05:49:00","Current",62.53737992817541
"2025-350T05:50:00","Current",59.58718354658595
"2025-350T05:51:00","Current",59.70509630187595
"2025-350T05:52:00","Current",62.388959056800246
"2025-350T05:53:00","Current",61.18325063583857
"2025-350T05:54:00","Current",63.206065272868386
"2025-350T05:55:00","Current",55.34232783908397
"2025-350T05:56:00","Current",57.82821916457988
"2025-350T05:57:00","Current",58.53948401728847
"2025-350T05:58:00","Current",61.353597223754484
"2025-350T05:59:00","Current",61.399236149010385
"2025-350T06:00:00","Current",58.71046003268359
"2025-350T06:01:00","Current",61.204305391465574
"2025-350T06:02:00","Current",63.01247894538575
"2025-350T06:03:00","Current",57.16249955826312
"2025-350T06:04:00","Current",58.14774646802026
"2025-350T06:05:00","Current",60.09971981605005
"2025-350T06:06:00","Current",61.0077589857174
"2025-350T06:07:00","Current",61.08727556333968
"2025-350T06:08:00","Current",59.218416259962055
"2025-350T06:09:00","Current",63.56076315693
"2025-350T06:10:00","Current",59.575069155090326
"2025-350T06:11:00","Current",63.15213533992378
"2025-350T06:12:00","Current",60.79939633191523
"2025-350T06:13:00","Current",61.64292796269559
"2025-350T06:14:00","Current",63.91585341267152
"2025-350T06:15:00","Current",59.11334972627011
"2025-350T06:16:00","Current",62.99171004156846
"2025-350T06:17:00","Current",62.450152707451075
"2025-350T06:18:00","Current",64.10840237853361
"2025-350T06:19:00","Current",62.0735438923142
"2025-350T06:20:00","Current",58.39707271819822
"2025-350T06:21:00","Current",53.95080458880102
"2025-350T06:22:00","Current",61.7543488296567
"2025-350T06:23:00","Current",61.35730784456931
"2025-350T06:24:00","Current",58.726958629848134
"2025-350T06:25:00","Current",60.573607613095604
"2025-350T06:26:00","Current",59.70080332478679
"2025-350T06:27:00","Current",59.229878092024286
"2025-350T06:28:00","Current",59.52866587900298
"2025-350T06:29:00","Current",60.35994677231502
"2025-350T06:30:00","Current",57.59608122410339
"2025-350T06:31:00","Current",60.36823719841899
"2025-350T06:32:00","Current",57.70662119960375
"2025-350T06:33:00","Current",62.237135025306614
"2025-350T06:34:00","Current",62.23138936221515
"2025-350T06:35:00","Current",63.72503521674185
"2025-350T06:36:00","Current",60.98567018475193
"2025-350T06:37:00","Current",62.25794996297447
"2025-350T06:38:00","Current",58.45768030005706
"2025-350T06:39:00","Current",59.3938818735695
"2025-350T06:40:00","Current",60.66465227081311
"2025-350T06:41:00","Current",60.161346844914966
"2025-350T06:42:00","Current",59.11432799590195
